rep,skift,Normal,Brudd,Svikt,overloep_pst,vl_pst,ventet_pst,dpri1_makkerpar_pst
15,Natt_helg,71.76499958392277,10.193891986352668,18.041108429724556,4.019305983190479,13.705583756345177,4.318881584422068,78.93258426966293
16,Dag_hverdag,79.99749106190805,14.89054757573857,5.111961362353384,1.0788433795396097,3.71322837608982,1.3736436053440382,80.91679123069258
16,Natt_helg,71.49038861612715,10.376965964883082,18.132645418989764,3.794624282266789,13.996837813098113,4.119164516934343,79.25361155698234
17,Dag_hverdag,79.89713353822995,15.185347801542997,4.917518660227059,0.9722135106316252,3.619143197641598,1.2795584268958164,81.5146985550573
17,Natt_helg,71.92310892901722,10.318715153532496,17.758175917450277,3.7863027377881338,13.713905300823834,4.03594907214779,79.25361155698234
18,Dag_hverdag,79.52706516966694,15.241798908611932,5.2311359217211315,1.12274979614878,3.688138995170294,1.524179890861193,80.51818634778276
18,Natt_helg,71.98135974036781,10.551718398934842,17.466921860697347,3.6115503037363736,13.45593742198552,3.994341349754514,79.41412520064205
19,Dag_hverdag,80.06021451420686,14.909364611428213,5.030420874364925,1.0976604152292542,3.5438750548830207,1.46772878379226,80.86696562032884
19,Natt_helg,73.08812515602897,9.935924107514355,16.975950736456685,3.5532994923857872,13.214612632104519,3.753016559873513,79.81540930979133
20,Dag_hverdag,79.35143950323025,15.204164837232643,5.4443956595371015,1.204290284137239,3.932760459135671,1.4928181647117857,80.56801195814649
20,Natt_helg,72.14779062994093,10.118998086044769,17.733211284014313,3.694765748522926,13.77215611217442,3.952733627361238,78.97271268057786
21,Dag_hverdag,79.27617136047168,15.611867277174934,5.111961362353384,1.2293796650567648,3.462334566894562,1.6245374145392961,80.91679123069258
21,Natt_helg,71.77332112840143,10.318715153532496,17.90796371806607,4.094199883498377,13.639011400515935,4.260630773071481,78.81219903691814
22,Dag_hverdag,78.95628175374773,15.555416170106003,5.488302076146271,1.179200903217713,3.9453051495954337,1.5179075456313116,79.8704534130543
22,Natt_helg,71.45710243821253,10.376965964883082,18.165931596904386,3.578264125821753,14.196554880585838,3.961055171839893,78.330658105939
23,Dag_hverdag,79.39534591983943,15.436241610738255,5.168412469422317,1.1352944866085428,3.6505049237910057,1.4990905099416671,80.61783756851021
23,Natt_helg,71.83989348423067,10.343679786968462,17.816426728800867,3.8445535491387206,13.697262211866523,4.102521427977032,78.65168539325843
24,Dag_hverdag,80.01003575236781,15.128896694474065,4.861067553158126,1.0286646177005583,3.506240983503732,1.3360095339647495,81.21574489287494
24,Natt_helg,72.19771989681286,10.10235499708746,17.69992510609969,3.661479570608305,13.730548389781145,3.961055171839893,78.77207062600321
25,Dag_hverdag,78.7242049802421,15.800037634071378,5.475757385686508,1.2356520102866462,3.888854042526501,1.5680863074703633,80.71748878923766
25,Natt_helg,71.34060081551135,10.285428975617874,18.373970208870766,4.010984438711825,14.146625613713907,4.219023050678206,78.93258426966293
26,Dag_hverdag,79.36398419369002,15.360973467979678,5.275042338330302,1.0976604152292542,3.7947688640782786,1.4614564385623785,79.8704534130543
26,Natt_helg,71.86485811766664,10.260464342181908,17.874677540151453,3.7863027377881338,13.863693101439628,4.002662894233169,79.53451043338684
27,Dag_hverdag,79.28244370570157,15.185347801542997,5.532208492755442,1.179200903217713,3.9139434234460264,1.5994480336197703,80.46836073741903
27,Natt_helg,71.83157193975201,10.385287509361737,17.783140550886245,3.7779811933094787,13.80544229008904,3.9693767163185485,78.57142857142857
28,Dag_hverdag,79.48943109828765,15.379790503669321,5.130778398043028,1.1164774509188984,3.5689644358025463,1.5367245813209558,80.86696562032884
28,Natt_helg,71.51535324956312,10.1689273529167,18.31571939752018,4.052592161105101,14.046767079970044,4.260630773071481,79.13322632423755
29,Dag_hverdag,79.27617136047168,15.254343599071692,5.469485040456626,1.1917455936774761,3.9264881139057892,1.524179890861193,80.01993024414548
29,Natt_helg,72.0562536406757,9.902637929599734,18.041108429724556,3.9693767163185485,13.747191478738454,4.285595406507447,78.73194221508828
30,Dag_hverdag,79.92222291914946,14.827824123439754,5.249952957410776,1.1352944866085428,3.813585899767923,1.4175500219532082,81.31539611360239
30,Natt_helg,72.13946908546227,10.193891986352668,17.666638928185073,3.819588915702755,13.497545144378797,4.152450694848964,80.01605136436596
31,Dag_hverdag,79.7403249074829,15.179075456313115,5.080599636203977,1.041209308160321,3.6755943047105313,1.3673712601141566,80.71748878923766
31,Natt_helg,72.15611217441958,10.1689273529167,17.674960472663727,3.894482816010652,13.58076058916535,4.085878339019722,79.73515248796149
32,Dag_hverdag,79.0378222417362,15.618139622404817,5.344038135858998,1.0349369629304397,3.920215768675908,1.4050053314934454,80.56801195814649
32,Natt_helg,71.9647166514105,9.9276025630357,18.107680785553796,3.9194474494466176,13.872014645918282,4.227344595156861,78.53130016051364
33,Dag_hverdag,79.00018817035689,15.304522360910743,5.695289468732359,1.216834974597002,4.158564887411403,1.5179075456313116,80.81714000996513
33,Natt_helg,71.7067487725722,10.67654156611467,17.61670966131314,3.961055171839893,13.322792710327036,4.285595406507447,78.13001605136436
34,Dag_hverdag,78.97509878943737,15.567960860565766,5.456940349996864,1.1917455936774761,3.8763093520667375,1.5618139622404816,80.7673143996014
34,Natt_helg,72.2642922526421,9.861030207206458,17.874677540151453,3.894482816010652,13.622368311558624,4.235666139635516,79.57463884430177
35,Dag_hverdag,79.56469924104623,15.216709527692403,5.218591231261368,1.1102051056890172,3.819858244997805,1.3799159505739196,80.96661684105631
35,Natt_helg,71.8898227511026,10.393609053840393,17.716568195057004,3.8611966380960308,13.672297578430555,4.03594907214779,78.77207062600321
36,Dag_hverdag,79.6399673838048,15.260615944301575,5.099416671893621,0.9784858558615066,3.7069560308599385,1.3736436053440382,80.7673143996014
36,Natt_helg,71.73171340600815,10.10235499708746,18.165931596904386,4.060913705583756,13.921943912790214,4.227344595156861,79.37399678972713
37,Dag_hverdag,79.55215455058647,15.367245813209559,5.080599636203977,1.1039327604591356,3.6316878881013612,1.4238223671830899,81.06626806178376
37,Natt_helg,72.01464591828244,10.218856619788633,17.766497461928935,3.894482816010652,13.614046767079971,4.144129150370309,79.57463884430177
38,Dag_hverdag,79.40789061029919,15.398607539358967,5.1935018503418435,1.1478391770683058,3.6630496142507685,1.51163520040143,80.61783756851021
38,Natt_helg,71.51535324956312,10.094033452608803,18.390613297828075,4.127486061412998,13.996837813098113,4.385453940251311,78.1701444622793
39,Dag_hverdag,79.23853728909239,15.442513955968137,5.318948754939472,1.216834974597002,3.819858244997805,1.480273474252023,79.97010463378177
39,Natt_helg,71.81492885079471,10.693184655071981,17.49188649413331,3.528334858949821,13.614046767079971,3.8695181825746863,78.6115569823435
40,Dag_hverdag,78.81201781346046,16.050931443266634,5.13705074327291,0.9847582010913881,3.725773066549583,1.3924606410336824,81.16591928251121
40,Natt_helg,71.50703170508447,9.977531829907631,18.515436465007905,4.094199883498377,14.179911791628527,4.327203128900724,79.29373996789727
41,Dag_hverdag,79.42670764598884,15.216709527692403,5.3565828263187605,1.1603838675280687,3.8449476259173303,1.480273474252023,80.91679123069258
41,Natt_helg,71.7400349504868,10.13564117500208,18.12432387451111,3.902804360489307,13.921943912790214,4.19405841724224,79.29373996789727
42,Dag_hverdag,79.42043530075895,15.348428777519915,5.2311359217211315,1.2921031173555793,3.6630496142507685,1.5492692717807188,81.31539611360239
42,Natt_helg,71.78996421735874,10.077390363651494,18.132645418989764,3.836232004660065,14.030123991012733,4.094199883498377,78.53130016051364
43,Dag_hverdag,79.52706516966694,15.335884087060153,5.13705074327291,1.0286646177005583,3.7383177570093453,1.3799159505739196,81.01644245142003
43,Natt_helg,71.93975201797454,10.127319630523425,17.93292835150204,4.102521427977032,13.688940667387866,4.227344595156861,78.81219903691814
44,Dag_hverdag,79.44552468167848,15.379790503669321,5.174684814652199,1.1980179389073575,3.562692090572665,1.593175688389889,80.7673143996014
44,Natt_helg,71.50703170508447,10.460181409669635,18.0327868852459,4.044270616626446,13.780477656653076,4.243987684114171,78.65168539325843
45,Dag_hverdag,79.52706516966694,15.241798908611932,5.2311359217211315,1.1164774509188984,3.763407137928872,1.4489117481026155,80.86696562032884
45,Natt_helg,71.43213780477656,10.118998086044769,18.448864109178665,3.794624282266789,14.371307314637596,4.060913705583756,79.01284109149277
46,Dag_hverdag,79.4016182650693,15.492692717807188,5.1056890171235025,1.0725710343097283,3.644232578561124,1.4363670576428527,80.7673143996014
46,Natt_helg,71.69010568361487,9.919281018557044,18.390613297828075,3.902804360489307,14.27977032537239,4.102521427977032,79.17335473515249
47,Dag_hverdag,79.7779589788622,15.229254218152166,4.992786802985636,1.053753998620084,3.644232578561124,1.329737188734868,80.01993024414548
47,Natt_helg,71.85653657318798,10.31039360905384,17.833069817758176,3.7446950153948575,13.813763834567697,4.010984438711825,78.97271268057786
48,Dag_hverdag,79.69014614564387,15.122624349244182,5.1872295051119615,1.12274979614878,3.7069560308599385,1.4614564385623785,79.97010463378177
48,Natt_helg,72.5056170425231,10.127319630523425,17.367063326953485,3.8528750936173757,13.24789881001914,4.110842972455687,79.17335473515249
49,Dag_hverdag,79.65251207426456,15.172803111083233,5.174684814652199,1.1917455936774761,3.6379602333312424,1.51163520040143,80.26905829596413
49,Natt_helg,71.8898227511026,10.393609053840393,17.716568195057004,3.8445535491387206,13.697262211866523,4.010984438711825,78.13001605136436
50,Dag_hverdag,79.40789061029919,15.229254218152166,5.3628551715486426,1.1290221413786616,3.8010412093081607,1.5429969265508374,81.41504733432984
50,Natt_helg,71.9480735624532,10.29375052009653,17.758175917450277,3.9444120828825833,13.572439044686693,4.17741532828493,78.69181380417335
51,Dag_hverdag,80.01630809759769,14.89054757573857,5.093144326663739,1.216834974597002,3.606598507181835,1.46772878379226,80.21923268560039
51,Natt_helg,71.88150120662395,10.268785886660565,17.84971290671549,3.7446950153948575,13.780477656653076,4.060913705583756,78.73194221508828
52,Dag_hverdag,79.43925233644859,15.335884087060153,5.22486357649125,1.1541115222981873,3.7445901022392274,1.4614564385623785,80.56801195814649
52,Natt_helg,71.90646584005992,10.160605808438046,17.93292835150204,4.027627527669135,13.77215611217442,4.144129150370309,78.73194221508828
53,Dag_hverdag,79.52079282443705,15.367245813209559,5.111961362353384,1.2105626293671203,3.5689644358025463,1.524179890861193,81.01644245142003
53,Natt_helg,72.06457518515437,9.744528584505284,18.19089623034035,4.077556794541066,13.813763834567697,4.368810851294,79.25361155698234
54,Dag_hverdag,78.95628175374773,15.674590729473751,5.369127516778524,1.12274979614878,3.857492316377093,1.4928181647117857,80.7673143996014
54,Natt_helg,71.44878089373388,10.368644420404427,18.182574685861695,4.044270616626446,13.938587001747523,4.235666139635516,79.09309791332262
55,Dag_hverdag,79.13817976541428,15.580505551025528,5.281314683560183,1.0725710343097283,3.775951828388634,1.4865458194819043,80.81714000996513
55,Natt_helg,71.76499958392277,10.110676541566114,18.12432387451111,4.127486061412998,13.755513023217109,4.360489306815345,79.17335473515249
56,Dag_hverdag,79.3388948127705,15.486420372577307,5.174684814652199,1.1854732484475945,3.7006836856300573,1.455184093332497,80.71748878923766
56,Natt_helg,72.02296746276109,10.252142797703254,17.72488973953566,3.8029458267454443,13.655654489473246,4.060913705583756,80.0561797752809
57,Dag_hverdag,79.55215455058647,15.335884087060153,5.111961362353384,1.1102051056890172,3.6693219594806497,1.4175500219532082,80.46836073741903
57,Natt_helg,72.2809353415994,10.160605808438046,17.558458849962552,3.82791046018141,13.464258966464177,4.085878339019722,78.892455858748
58,Dag_hverdag,79.37652888414979,15.235526563382049,5.387944552468168,1.1603838675280687,3.932760459135671,1.4363670576428527,80.01993024414548
58,Natt_helg,71.47374552716984,10.210535075309977,18.31571939752018,3.8112673712240994,14.096696346841975,4.21070150619955,79.01284109149277
59,Dag_hverdag,79.63369503857493,15.166530765853354,5.199774195571724,1.2105626293671203,3.562692090572665,1.6119927240795335,80.36870951669158
59,Natt_helg,72.1145044520263,10.393609053840393,17.49188649413331,3.753016559873513,13.497545144378797,3.986019805275859,78.77207062600321
60,Dag_hverdag,79.7403249074829,14.859185849589164,5.4004892429279305,1.1980179389073575,3.775951828388634,1.6057203788496517,80.7673143996014
60,Natt_helg,71.39053008238328,10.551718398934842,18.057751518681865,3.8778397270533413,13.955230090704834,4.094199883498377,78.6115569823435
61,Dag_hverdag,79.6399673838048,15.11007965878442,5.249952957410776,1.1603838675280687,3.7571347926989898,1.4740011290221413,80.81714000996513
61,Natt_helg,71.73171340600815,10.352001331447116,17.91628526254473,3.936090538403928,13.722226845302487,4.185736872763584,78.69181380417335
62,Dag_hverdag,79.38280122937967,15.461330991657782,5.155867778962555,1.1917455936774761,3.562692090572665,1.5743586527002447,81.16591928251121
62,Natt_helg,72.13946908546227,9.894316385121078,17.96621452941666,4.160772239327619,13.647332944994591,4.310560039943414,78.81219903691814
63,Dag_hverdag,79.5709715862761,15.599322586715173,4.829705827008719,1.0035752367810324,3.49996863827385,1.3109201530452237,81.41504733432984
63,Natt_helg,71.42381626029791,10.252142797703254,18.324040941998835,3.8695181825746863,14.179911791628527,4.135807605891653,78.69181380417335
64,Dag_hverdag,79.43297999121872,15.342156432290032,5.22486357649125,1.12274979614878,3.750862447469109,1.455184093332497,80.16940707523668
64,Natt_helg,72.03128900723974,10.50178913206291,17.466921860697347,3.594907214779063,13.514188233336109,3.9444120828825833,78.08988764044943
65,Dag_hverdag,79.59606096719564,15.241798908611932,5.162140124192435,1.2356520102866462,3.5877814714921907,1.5555416170106002,81.21574489287494
65,Natt_helg,71.88150120662395,10.094033452608803,18.024465340767247,4.010984438711825,13.797120745610385,4.219023050678206,78.25040128410915
66,Dag_hverdag,79.41416295552908,15.37351815843944,5.212318886031487,1.2105626293671203,3.656777269020887,1.5367245813209558,80.66766317887394
66,Natt_helg,71.83989348423067,10.268785886660565,17.891320629108762,4.052592161105101,13.630689856037282,4.252309228592827,79.0529695024077
67,Dag_hverdag,79.47061406259802,15.480148027347425,5.049237910054569,1.0788433795396097,3.612870852411717,1.4175500219532082,80.66766317887394
67,Natt_helg,71.87317966214529,9.94424565199301,18.182574685861695,3.8778397270533413,14.030123991012733,4.144129150370309,78.57142857142857
68,Dag_hverdag,79.67760145518409,15.19789249200276,5.124506052813147,1.1478391770683058,3.6693219594806497,1.4363670576428527,81.21574489287494
68,Natt_helg,72.0396105517184,9.94424565199301,18.016143796288592,4.060913705583756,13.763834567695765,4.243987684114171,78.65168539325843
69,Dag_hverdag,80.17938907357461,14.796462397290346,5.024148529135044,1.0035752367810324,3.681866649940413,1.3234648435049865,81.31539611360239
69,Natt_helg,72.01464591828244,10.27710743113922,17.708246650578346,3.753016559873513,13.630689856037282,4.060913705583756,78.45104333868379
70,Dag_hverdag,79.51452047920718,15.179075456313115,5.306404064479709,1.1352944866085428,3.7383177570093453,1.5492692717807188,80.91679123069258
70,Natt_helg,71.69010568361487,9.96088874095032,18.349005575434802,4.069235250062412,14.030123991012733,4.310560039943414,79.09309791332262
71,Dag_hverdag,79.26989901524179,15.71222480085304,5.017876183905162,1.0474816533902027,3.619143197641598,1.3799159505739196,79.77080219232685
71,Natt_helg,71.49038861612715,10.185570441874011,18.324040941998835,3.8112673712240994,14.254805691936422,4.060913705583756,79.17335473515249
72,Dag_hverdag,79.2009032177131,15.662046039013989,5.13705074327291,1.1039327604591356,3.7445901022392274,1.3736436053440382,80.21923268560039
72,Natt_helg,72.15611217441958,10.29375052009653,17.550137305483897,3.7363734709162024,13.480902055421486,4.060913705583756,79.29373996789727
73,Dag_hverdag,79.24480963432228,15.58677789625541,5.168412469422317,1.1541115222981873,3.6755943047105313,1.4740011290221413,80.4185351270553
73,Natt_helg,72.04793209619706,9.99417491886494,17.957892984938002,3.6115503037363736,14.030123991012733,3.9111259049679625,79.81540930979133
74,Dag_hverdag,79.72150787179326,15.135169039703944,5.1433230885027905,1.1603838675280687,3.6693219594806497,1.455184093332497,80.61783756851021
74,Natt_helg,71.7400349504868,10.360322875925771,17.89964217358742,3.886161271531997,13.755513023217109,4.135807605891653,79.09309791332262
75,Dag_hverdag,79.48943109828765,15.216709527692403,5.293859374019946,1.12274979614878,3.763407137928872,1.51163520040143,80.31888390632786
75,Natt_helg,71.67346259465756,10.31039360905384,18.016143796288592,3.7863027377881338,13.905300823832903,4.102521427977032,78.41091492776886
76,Dag_hverdag,79.92849526437935,15.059900896945368,5.01160383867528,0.9847582010913881,3.6379602333312424,1.3548265696543937,81.16591928251121
76,Natt_helg,71.49038861612715,10.668220021636015,17.84139136223683,3.586585670300408,13.921943912790214,3.9111259049679625,78.57142857142857
77,Dag_hverdag,79.35771184846014,15.291977670450981,5.350310481088879,1.1603838675280687,3.775951828388634,1.5555416170106002,81.16591928251121
77,Natt_helg,72.0396105517184,9.99417491886494,17.96621452941666,3.986019805275859,13.730548389781145,4.21070150619955,79.09309791332262
78,Dag_hverdag,79.8093207050116,15.348428777519915,4.842250517468481,0.9596688201718622,3.575236781032428,1.248196700746409,81.41504733432984
78,Natt_helg,71.49871016060581,10.044104185736872,18.45718565365732,4.268952317550137,13.888657734875592,4.56020637430307,79.53451043338684
79,Dag_hverdag,79.30753308662108,15.58677789625541,5.1056890171235025,1.041209308160321,3.5313303644232583,1.5555416170106002,81.36522172396612
79,Natt_helg,72.1145044520263,10.060747274694183,17.82474827327952,3.9776982607972036,13.56411750020804,4.252309228592827,78.81219903691814
80,Dag_hverdag,79.71523552656338,15.448786301198018,4.8359781722386,1.0600263438499655,3.405883459825629,1.4112776767233268,80.56801195814649
80,Natt_helg,72.0396105517184,10.376965964883082,17.58342348339852,3.7363734709162024,13.530831322293418,4.03594907214779,78.41091492776886
81,Dag_hverdag,79.38280122937967,15.241798908611932,5.375399862008405,1.1854732484475945,3.8324029354575675,1.524179890861193,81.31539611360239
81,Natt_helg,71.98135974036781,10.27710743113922,17.741532828492968,3.819588915702755,13.655654489473246,4.077556794541066,79.25361155698234
82,Dag_hverdag,79.60233331242551,15.147713730163709,5.249952957410776,1.1666562127579503,3.7571347926989898,1.4740011290221413,80.7673143996014
82,Natt_helg,71.54031788299908,9.852708662727801,18.606973454273113,3.994341349754514,14.2964134143297,4.302238495464758,78.25040128410915
83,Dag_hverdag,79.28871605093144,15.32961174183027,5.381672207238286,1.2921031173555793,3.71322837608982,1.649626795458822,80.4185351270553
83,Natt_helg,71.93143047349588,9.985853374386286,18.082716152117833,3.9111259049679625,13.971873179662145,4.102521427977032,78.65168539325843
84,Dag_hverdag,79.42670764598884,15.254343599071692,5.318948754939472,1.12274979614878,3.7947688640782786,1.4865458194819043,81.5146985550573
84,Natt_helg,71.71507031705085,10.185570441874011,18.099359241075145,4.010984438711825,13.80544229008904,4.285595406507447,78.73194221508828
85,Dag_hverdag,79.56469924104623,15.003449789876436,5.431850969077337,1.179200903217713,3.8386752806874487,1.5743586527002447,80.61783756851021
85,Natt_helg,71.50703170508447,10.069068819172838,18.423899475742697,4.219023050678206,13.971873179662145,4.4437047516018975,79.01284109149277
86,Dag_hverdag,79.83441008593113,15.041083861255725,5.124506052813147,1.1603838675280687,3.5564197453427835,1.5492692717807188,81.16591928251121
86,Natt_helg,72.16443371889822,9.9276025630357,17.90796371806607,3.8445535491387206,13.797120745610385,4.102521427977032,78.93258426966293
87,Dag_hverdag,79.81559305024149,15.222981872922286,4.961425076836229,1.1290221413786616,3.4811516025842066,1.4614564385623785,81.01644245142003
87,Natt_helg,71.88150120662395,10.27710743113922,17.84139136223683,3.761338104352168,13.747191478738454,4.085878339019722,79.61476725521669
88,Dag_hverdag,79.49570344351753,15.411152229818729,5.093144326663739,1.1603838675280687,3.5877814714921907,1.4865458194819043,81.16591928251121
88,Natt_helg,71.590247149871,10.152284263959391,18.257468586169594,3.936090538403928,14.021802446534076,4.227344595156861,78.69181380417335
89,Dag_hverdag,79.80304835978173,15.1163520040143,5.080599636203977,1.1603838675280687,3.600326161951954,1.4614564385623785,81.56452416542102
89,Natt_helg,71.13256220354498,10.485146043105601,18.38229175334942,3.836232004660065,14.254805691936422,4.110842972455687,78.53130016051364
90,Dag_hverdag,79.36398419369002,15.486420372577307,5.149595433732673,1.1666562127579503,3.6254155428714796,1.5053628551715488,81.16591928251121
90,Natt_helg,71.51535324956312,10.31039360905384,18.17425314138304,3.9277689939252727,14.013480902055422,4.152450694848964,78.81219903691814
91,Dag_hverdag,80.00376340713792,14.97836040895691,5.017876183905162,1.1352944866085428,3.5564197453427835,1.442639402872734,81.16591928251121
91,Natt_helg,71.7400349504868,10.035782641258217,18.224182408254972,3.794624282266789,14.213197969543149,4.002662894233169,79.13322632423755
92,Dag_hverdag,79.49570344351753,15.260615944301575,5.243680612180895,1.1478391770683058,3.7696794831587535,1.455184093332497,80.61783756851021
92,Natt_helg,72.2809353415994,10.376965964883082,17.342098693517517,3.7363734709162024,13.389365066156278,3.9444120828825833,79.3338683788122
93,Dag_hverdag,79.8783165025403,15.097534968324657,5.024148529135044,1.0851157247694914,3.5815091262623096,1.4238223671830899,80.21923268560039
93,Natt_helg,71.4820670716485,10.160605808438046,18.357327119913457,3.753016559873513,14.27977032537239,4.069235250062412,77.80898876404494
94,Dag_hverdag,79.63369503857493,15.342156432290032,5.024148529135044,1.0788433795396097,3.5877814714921907,1.4050053314934454,81.11609367214749
94,Natt_helg,71.67346259465756,10.027461096779563,18.29907630856287,4.019305983190479,14.071731713406008,4.21070150619955,78.77207062600321
95,Dag_hverdag,79.56469924104623,15.185347801542997,5.249952957410776,1.2105626293671203,3.5877814714921907,1.6433544502289406,82.01295465869457
95,Natt_helg,71.64849796122161,10.13564117500208,18.215860863776317,3.9277689939252727,14.071731713406008,4.127486061412998,78.85232744783308
96,Dag_hverdag,79.39534591983943,15.266888289531455,5.337765790629116,1.1854732484475945,3.813585899767923,1.5053628551715488,80.71748878923766
96,Natt_helg,71.59856869434968,10.094033452608803,18.307397853041525,4.019305983190479,14.021802446534076,4.2772738620287925,78.73194221508828
97,Dag_hverdag,79.35143950323025,15.530326789186477,5.118233707583266,1.0976604152292542,3.606598507181835,1.4928181647117857,80.61783756851021
97,Natt_helg,72.0396105517184,10.143962719480735,17.816426728800867,4.027627527669135,13.589082133644004,4.219023050678206,78.53130016051364
98,Dag_hverdag,79.65251207426456,15.241798908611932,5.1056890171235025,1.1352944866085428,3.6630496142507685,1.4175500219532082,81.06626806178376
98,Natt_helg,72.16443371889822,9.894316385121078,17.941249895980693,3.661479570608305,14.055088624448697,3.8695181825746863,79.17335473515249
99,Dag_hverdag,79.29498839616133,15.41742457504861,5.287587028790065,1.2105626293671203,3.7947688640782786,1.4740011290221413,80.11958146487295
99,Natt_helg,71.86485811766664,10.152284263959391,17.98285761837397,3.8528750936173757,13.822085379046351,4.144129150370309,79.81540930979133
100,Dag_hverdag,78.74302201593176,15.774948253151855,5.48202973091639,1.216834974597002,3.826130590227686,1.6370821049990592,80.4185351270553
100,Natt_helg,71.82325039527336,10.019139552300906,18.157610052425728,4.052592161105101,13.896979279354248,4.252309228592827,79.0529695024077
101,Dag_hverdag,79.50197578874742,14.997177444646553,5.500846766606034,1.317192498275105,3.8386752806874487,1.6433544502289406,80.21923268560039
101,Natt_helg,71.50703170508447,10.50178913206291,17.991179162852625,3.9194474494466176,13.872014645918282,4.110842972455687,78.97271268057786
102,Dag_hverdag,79.83441008593113,15.041083861255725,5.124506052813147,1.041209308160321,3.6944113404001757,1.4112776767233268,80.86696562032884
102,Natt_helg,71.88150120662395,10.2438212532246,17.874677540151453,3.8528750936173757,13.847050012482317,4.019305983190479,79.0529695024077
